Product_Code;Warehouse;Month;Order_Demand
Product_0084;Whse_S;30;125000
Product_1470;Whse_C;30;52600
Product_1825;Whse_C;30;55000
Product_1624;Whse_J;30;106000
Product_1375;Whse_S;30;17000
Product_1839;Whse_S;30;40000
Product_0984;Whse_S;30;15500
Product_1135;Whse_S;30;20000
Product_1135;Whse_C;30;8000
Product_0031;Whse_A;30;900
Product_0070;Whse_S;30;18000
Product_0071;Whse_C;30;83000
Product_1812;Whse_S;30;50000
Product_0387;Whse_C;30;12000
Product_0063;Whse_C;30;103000
Product_1234;Whse_J;30;15000
Product_1766;Whse_S;30;2000
Product_1521;Whse_A;30;21000
Product_1047;Whse_J;30;60000
Product_0073;Whse_J;30;1000
Product_1153;Whse_J;30;105000
Product_1435;Whse_S;30;101000
Product_1270;Whse_C;30;12000
Product_1016;Whse_C;30;300
Product_1048;Whse_J;30;60000
Product_0070;Whse_J;30;50000
Product_1361;Whse_J;31;410000
Product_1278;Whse_S;31;241000
Product_1245;Whse_S;31;355000
Product_1886;Whse_J;31;12000
Product_0943;Whse_J;31;83000
Product_1281;Whse_S;31;31000
Product_1355;Whse_S;31;70000
Product_1359;Whse_J;31;9022000
Product_1341;Whse_S;31;3761000
Product_1393;Whse_S;31;695000
Product_1567;Whse_S;31;650000
Product_1234;Whse_S;31;576000
Product_1904;Whse_C;31;16000
Product_1450;Whse_S;31;49000
Product_1356;Whse_S;31;163000
Product_1431;Whse_S;31;782000
Product_1451;Whse_J;31;1966000
Product_1342;Whse_C;31;264000
Product_1570;Whse_J;31;822500
Product_1216;Whse_S;31;10000
Product_1570;Whse_S;31;351000
Product_0980;Whse_S;31;13200
Product_0998;Whse_S;31;80500
Product_0374;Whse_S;31;63000
Product_1520;Whse_C;31;209000
Product_1262;Whse_J;31;268900
Product_1430;Whse_J;31;171500
Product_1465;Whse_J;31;149000
Product_0033;Whse_S;31;385500
Product_1263;Whse_S;31;377000
Product_0064;Whse_J;31;143000
Product_0071;Whse_J;31;108000
Product_0083;Whse_J;31;142000
Product_1241;Whse_J;31;1649000
Product_1465;Whse_C;31;30000
Product_1224;Whse_J;31;57000
Product_0021;Whse_C;31;9500
Product_1242;Whse_J;31;51000
Product_1581;Whse_J;31;196000
Product_1237;Whse_S;31;101000
Product_1290;Whse_J;31;240000
Product_1264;Whse_J;31;768000
Product_1360;Whse_J;31;1158000
Product_0979;Whse_J;31;63300
Product_1152;Whse_J;31;130000
Product_1287;Whse_J;31;1602300
Product_1970;Whse_J;31;295000
Product_1295;Whse_J;31;2211100
Product_1381;Whse_J;31;293700
Product_1382;Whse_J;31;1397200
Product_1479;Whse_J;31;120000
Product_1520;Whse_J;31;132000
Product_1410;Whse_J;31;246800
Product_1250;Whse_J;31;203200
Product_1469;Whse_J;31;61700
Product_0931;Whse_J;31;165000
Product_1839;Whse_J;31;96000
Product_1294;Whse_J;31;1353100
Product_1453;Whse_J;31;1600100
Product_1526;Whse_J;31;371000
Product_0031;Whse_J;31;51700
Product_1312;Whse_J;31;66200
Product_1216;Whse_J;31;144000
Product_1356;Whse_C;31;140000
Product_1224;Whse_S;31;9000
Product_1466;Whse_S;31;15000
Product_1246;Whse_S;31;167000
Product_0424;Whse_A;31;217000
Product_1450;Whse_J;31;130000
Product_1274;Whse_J;31;1928000
Product_1198;Whse_J;31;62000
Product_1356;Whse_J;31;501000
Product_0981;Whse_J;31;22500
Product_1556;Whse_J;31;125000
Product_1378;Whse_J;31;1230400
Product_0033;Whse_J;31;140500
Product_0012;Whse_J;31;40000
Product_1023;Whse_J;31;55600
Product_1282;Whse_J;31;250000
Product_1316;Whse_J;31;144500
Product_1350;Whse_J;31;1035000
Product_1246;Whse_J;31;145000
Product_1456;Whse_J;31;293450
Product_1825;Whse_J;31;107500
Product_1248;Whse_J;31;4821000
Product_1286;Whse_J;31;1715300
Product_1387;Whse_A;31;7800
Product_1512;Whse_A;31;20900
Product_1513;Whse_A;31;125300
Product_0031;Whse_A;31;3500
Product_0094;Whse_C;31;2437000
Product_1023;Whse_C;31;17000
Product_1458;Whse_J;31;78500
Product_1991;Whse_J;31;75800
Product_0998;Whse_J;31;3300
Product_1377;Whse_J;31;866000
Product_1452;Whse_J;31;429000
Product_1270;Whse_J;31;87000
Product_1315;Whse_J;31;169900
Product_1135;Whse_J;31;131000
Product_1513;Whse_J;31;65800
Product_1016;Whse_J;31;789800
Product_1470;Whse_J;31;43800
Product_1388;Whse_J;31;10800
Product_1134;Whse_J;31;55700
Product_0016;Whse_J;31;62800
Product_1463;Whse_J;31;159800
Product_1512;Whse_J;31;193200
Product_1387;Whse_J;31;87500
Product_1149;Whse_J;31;180000
Product_1355;Whse_J;31;288000
Product_1269;Whse_J;31;167000
Product_1278;Whse_J;31;86000
Product_1418;Whse_J;31;281900
Product_1247;Whse_J;31;89000
Product_0070;Whse_J;31;122000
Product_0065;Whse_J;31;81000
Product_0085;Whse_J;31;121000
Product_0073;Whse_J;31;6000
Product_1151;Whse_J;31;170000
Product_1455;Whse_J;31;79450
Product_1521;Whse_A;31;71000
Product_1432;Whse_A;31;29000
Product_1469;Whse_A;31;5000
Product_1264;Whse_A;31;70000
Product_1299;Whse_A;31;87700
Product_0984;Whse_A;31;35500
Product_1470;Whse_A;31;231700
Product_1388;Whse_A;31;161600
Product_1461;Whse_A;31;43800
Product_1496;Whse_A;31;237350
Product_1886;Whse_A;31;600
Product_0936;Whse_A;31;115000
Product_1825;Whse_A;31;80000
Product_1839;Whse_A;31;4000
Product_0984;Whse_J;31;8600
Product_1233;Whse_J;31;370000
Product_1554;Whse_J;31;376300
Product_1787;Whse_J;31;40000
Product_1823;Whse_J;31;110000
Product_1195;Whse_S;31;182000
Product_0979;Whse_S;31;26300
Product_1766;Whse_S;31;3000
Product_0984;Whse_S;31;18200
Product_1479;Whse_S;31;43000
Product_0012;Whse_S;31;30000
Product_1394;Whse_S;31;194000
Product_1432;Whse_S;31;226000
Product_1581;Whse_C;31;13000
Product_1341;Whse_C;31;706000
Product_0936;Whse_J;31;72500
Product_1222;Whse_J;31;110200
Product_1403;Whse_C;31;420000
Product_1394;Whse_C;31;481000
Product_0933;Whse_J;31;60000
Product_1480;Whse_J;31;49000
Product_1393;Whse_C;31;48000
Product_1435;Whse_J;31;16000
Product_1394;Whse_J;31;21000
Product_1502;Whse_J;31;16000
Product_1555;Whse_J;31;150400
Product_1521;Whse_J;31;167000
Product_1403;Whse_J;31;298000
Product_0980;Whse_A;31;39600
Product_0981;Whse_A;31;32150
Product_1263;Whse_C;31;73000
Product_1241;Whse_C;31;250000
Product_1886;Whse_S;31;4800
Product_1493;Whse_J;31;97000
Product_1256;Whse_J;31;79800
Product_1380;Whse_J;31;36900
Product_1766;Whse_J;31;44000
Product_1393;Whse_J;31;189000
Product_1410;Whse_A;31;99400
Product_1018;Whse_J;31;30000
Product_1234;Whse_J;31;25000
Product_1158;Whse_J;31;162000
Product_1403;Whse_S;31;159000
Product_1264;Whse_S;31;104000
Product_0936;Whse_S;31;222500
Product_1150;Whse_J;31;300000
Product_0083;Whse_C;31;1120000
Product_1823;Whse_C;31;80000
Product_1242;Whse_S;31;294000
Product_1480;Whse_C;31;555000
Product_0021;Whse_S;31;145000
Product_1279;Whse_J;31;14000
Product_1432;Whse_J;31;204000
Product_1279;Whse_S;31;283000
Product_0021;Whse_J;31;22500
Product_1281;Whse_C;31;83000
Product_1270;Whse_C;31;42000
Product_1496;Whse_J;31;7150
Product_1157;Whse_J;31;670000
Product_1397;Whse_J;31;68000
Product_0979;Whse_A;31;43500
Product_1548;Whse_A;31;42700
Product_1278;Whse_C;31;1013000
Product_0063;Whse_S;31;154000
Product_1281;Whse_J;31;21000
Product_1824;Whse_J;31;10000
Product_1904;Whse_S;31;662000
Product_1970;Whse_S;31;72000
Product_1342;Whse_S;31;159000
Product_0387;Whse_S;31;87000
Product_1241;Whse_S;31;390000
Product_1480;Whse_S;31;216000
Product_1824;Whse_S;31;145000
Product_0083;Whse_S;31;2467000
Product_1812;Whse_S;31;140000
Product_1162;Whse_J;31;55000
Product_1404;Whse_J;31;14000
Product_0063;Whse_J;31;80000
Product_0098;Whse_J;31;70000
Product_1396;Whse_J;31;47000
Product_1245;Whse_C;31;1816000
Product_0002;Whse_S;31;114000
Product_1461;Whse_J;31;31150
Product_1521;Whse_C;31;14000
Product_1817;Whse_S;31;92500
Product_1156;Whse_J;31;255000
Product_1439;Whse_S;31;12000
Product_0082;Whse_J;31;123000
Product_1839;Whse_S;31;30000
Product_1222;Whse_S;31;100
Product_0070;Whse_S;31;200000
Product_1348;Whse_S;31;10000
Product_1787;Whse_S;31;25000
Product_1016;Whse_S;31;16700
Product_1574;Whse_S;31;721500
Product_1350;Whse_C;31;137000
Product_1432;Whse_C;31;211000
Product_1299;Whse_C;31;100600
Product_1407;Whse_C;31;122000
Product_0387;Whse_C;31;10000
Product_1570;Whse_C;31;41000
Product_1450;Whse_C;31;87000
Product_1247;Whse_C;31;11000
Product_1439;Whse_J;31;141000
Product_1195;Whse_J;31;59000
Product_1250;Whse_A;31;25700
Product_1387;Whse_S;31;300
Product_0082;Whse_S;31;143000
Product_1817;Whse_J;31;22500
Product_1407;Whse_J;31;6000
Product_1812;Whse_J;31;30000
Product_1825;Whse_S;31;87500
Product_1135;Whse_S;31;20000
Product_1348;Whse_C;31;30000
Product_1195;Whse_C;31;103000
Product_1198;Whse_C;31;18000
Product_1970;Whse_C;31;36000
Product_1135;Whse_C;31;18000
Product_1439;Whse_C;31;99000
Product_1375;Whse_J;31;205000
Product_1465;Whse_S;31;13000
Product_1991;Whse_C;31;1400
Product_1479;Whse_C;31;18000
Product_1502;Whse_C;31;386000
Product_1470;Whse_C;31;293000
Product_0980;Whse_J;31;21200
Product_1048;Whse_J;31;120000
Product_0071;Whse_S;31;13000
Product_1166;Whse_C;31;300000
Product_0033;Whse_C;31;21500
Product_0012;Whse_C;31;7000
Product_1047;Whse_J;31;40000
Product_1904;Whse_J;31;10000
Product_1825;Whse_C;31;32500
Product_0066;Whse_J;31;270000
Product_0084;Whse_S;31;210000
Product_1350;Whse_S;31;99000
Product_0064;Whse_S;31;203000
Product_0077;Whse_S;31;100000
Product_1264;Whse_C;31;16000
Product_0374;Whse_C;31;1000
Product_1279;Whse_C;31;699000
Product_1431;Whse_C;31;99000
Product_1886;Whse_C;31;5000
Product_1267;Whse_J;31;163000
Product_1431;Whse_A;31;13000
Product_1502;Whse_S;31;77500
Product_2042;Whse_J;31;50000
Product_0071;Whse_C;31;60000
Product_1159;Whse_J;31;20000
Product_1548;Whse_C;31;72300
Product_0063;Whse_C;31;53000
Product_1466;Whse_J;31;11000
Product_1348;Whse_J;31;8000
Product_1513;Whse_C;31;1000
Product_1435;Whse_S;31;25000
Product_0998;Whse_A;31;10100
Product_1153;Whse_J;31;20000
Product_1581;Whse_S;31;15000
Product_1512;Whse_C;31;2200
Product_1163;Whse_J;31;20000
Product_1355;Whse_C;31;102000
Product_1521;Whse_S;31;60000
Product_1624;Whse_J;31;71000
Product_1375;Whse_S;31;21000
Product_0031;Whse_S;31;5400
Product_1404;Whse_S;31;11000
Product_1404;Whse_C;31;2000
Product_1016;Whse_C;31;7700
Product_0094;Whse_S;31;1250
Product_1269;Whse_S;31;1000
Product_0002;Whse_C;31;1500
Product_1387;Whse_C;31;2000
Product_1147;Whse_J;31;105000
Product_1150;Whse_J;32;250000
Product_1359;Whse_J;32;5763000
Product_0943;Whse_J;32;61000
Product_1991;Whse_J;32;70200
Product_1387;Whse_J;32;62300
Product_1147;Whse_J;32;145000
Product_1263;Whse_S;32;435000
Product_1431;Whse_S;32;674000
Product_1295;Whse_J;32;1823200
Product_1378;Whse_J;32;1316600
Product_1453;Whse_J;32;1144800
Product_1264;Whse_S;32;101000
Product_0077;Whse_S;32;200000
Product_0084;Whse_S;32;203000
Product_0012;Whse_J;32;60000
Product_1151;Whse_J;32;365000
Product_1274;Whse_J;32;1313000
Product_0984;Whse_J;32;14800
Product_1394;Whse_C;32;508000
Product_1502;Whse_C;32;457000
Product_1341;Whse_S;32;2304000
Product_1264;Whse_J;32;715000
Product_0033;Whse_J;32;146000
Product_1581;Whse_J;32;174000
Product_0066;Whse_J;32;46000
Product_1282;Whse_J;32;250000
Product_1315;Whse_J;32;202000
Product_1316;Whse_J;32;131600
Product_1246;Whse_J;32;127000
Product_1241;Whse_J;32;979000
Product_1262;Whse_J;32;168400
Product_0979;Whse_J;32;49400
Product_1455;Whse_J;32;62200
Product_1286;Whse_J;32;1278100
Product_1294;Whse_J;32;780500
Product_0012;Whse_S;32;51000
Product_1287;Whse_J;32;1095000
Product_0016;Whse_J;32;47700
Product_1410;Whse_J;32;168300
Product_1382;Whse_J;32;1244100
Product_1456;Whse_J;32;413050
Product_1023;Whse_J;32;116500
Product_1016;Whse_J;32;1842100
Product_0031;Whse_J;32;44000
Product_1248;Whse_J;32;2207000
Product_1451;Whse_J;32;1278000
Product_1452;Whse_J;32;246000
Product_1512;Whse_J;32;198300
Product_1377;Whse_J;32;767800
Product_1360;Whse_J;32;740000
Product_1242;Whse_J;32;14000
Product_1312;Whse_J;32;62100
Product_1526;Whse_J;32;430000
Product_0979;Whse_A;32;75000
Product_0984;Whse_A;32;15700
Product_1839;Whse_J;32;139000
Product_1158;Whse_J;32;89000
Product_1450;Whse_J;32;120000
Product_1970;Whse_J;32;261000
Product_0981;Whse_J;32;14800
Product_1361;Whse_J;32;200000
Product_1047;Whse_J;32;60000
Product_1554;Whse_J;32;426400
Product_1430;Whse_J;32;155900
Product_1256;Whse_J;32;88700
Product_1350;Whse_J;32;835000
Product_1250;Whse_J;32;152000
Product_1502;Whse_J;32;55250
Product_1224;Whse_J;32;105000
Product_0980;Whse_A;32;40400
Product_0981;Whse_A;32;52900
Product_1388;Whse_A;32;166600
Product_1512;Whse_A;32;8000
Product_1787;Whse_S;32;97500
Product_1825;Whse_S;32;110000
Product_0082;Whse_S;32;36000
Product_1018;Whse_J;32;187000
Product_1886;Whse_J;32;157000
Product_1435;Whse_J;32;31000
Product_1233;Whse_J;32;295000
Product_1787;Whse_J;32;90000
Product_1270;Whse_J;32;53000
Product_1570;Whse_J;32;555000
Product_1463;Whse_J;32;114800
Product_1513;Whse_J;32;53600
Product_1470;Whse_J;32;24800
Product_1381;Whse_J;32;296000
Product_1493;Whse_J;32;69250
Product_1458;Whse_J;32;39800
Product_1403;Whse_J;32;283000
Product_1269;Whse_J;32;153000
Product_1267;Whse_J;32;317000
Product_0085;Whse_J;32;39000
Product_1465;Whse_J;32;99000
Product_1521;Whse_J;32;82000
Product_1418;Whse_J;32;115300
Product_1496;Whse_J;32;8150
Product_1496;Whse_A;32;140150
Product_1461;Whse_A;32;36100
Product_1264;Whse_A;32;57000
Product_1886;Whse_A;32;700
Product_1521;Whse_A;32;27000
Product_1299;Whse_A;32;53500
Product_1470;Whse_A;32;118900
Product_1548;Whse_A;32;43950
Product_1222;Whse_J;32;69400
Product_1825;Whse_J;32;535000
Product_0063;Whse_J;32;146000
Product_0082;Whse_J;32;95000
Product_1479;Whse_J;32;82000
Product_1817;Whse_J;32;27500
Product_1469;Whse_J;32;59100
Product_1823;Whse_J;32;20000
Product_1556;Whse_J;32;45000
Product_1348;Whse_S;32;22000
Product_1403;Whse_S;32;144000
Product_1224;Whse_S;32;19000
Product_1241;Whse_S;32;414000
Product_0083;Whse_S;32;2316000
Product_1513;Whse_A;32;37800
Product_1581;Whse_C;32;22000
Product_1570;Whse_C;32;112000
Product_1393;Whse_J;32;122000
Product_0094;Whse_C;32;289000
Product_1823;Whse_C;32;55000
Product_1432;Whse_C;32;204000
Product_0374;Whse_C;32;2000
Product_1348;Whse_C;32;36000
Product_1355;Whse_J;32;137000
Product_1195;Whse_C;32;19000
Product_1198;Whse_C;32;8000
Product_1342;Whse_S;32;321000
Product_1470;Whse_C;32;300000
Product_1520;Whse_C;32;22000
Product_1439;Whse_C;32;34000
Product_0021;Whse_C;32;13500
Product_1404;Whse_J;32;12000
Product_1432;Whse_J;32;171000
Product_1216;Whse_J;32;81000
Product_0033;Whse_S;32;360000
Product_0936;Whse_J;32;62500
Product_0021;Whse_J;32;19500
Product_1520;Whse_J;32;117000
Product_1466;Whse_S;32;18000
Product_1250;Whse_A;32;47100
Product_1555;Whse_J;32;207900
Product_1195;Whse_J;32;40000
Product_1279;Whse_J;32;16000
Product_0083;Whse_J;32;184000
Product_1387;Whse_A;32;6300
Product_1264;Whse_C;32;392000
Product_1341;Whse_C;32;496000
Product_1241;Whse_C;32;153000
Product_1263;Whse_C;32;96000
Product_0998;Whse_J;32;2700
Product_1624;Whse_J;32;100000
Product_1278;Whse_J;32;35000
Product_1466;Whse_J;32;3000
Product_1380;Whse_J;32;24300
Product_1234;Whse_J;32;26000
Product_1825;Whse_A;32;55000
Product_1469;Whse_A;32;6500
Product_1410;Whse_A;32;158800
Product_1766;Whse_J;32;54000
Product_1388;Whse_J;32;5400
Product_1198;Whse_J;32;37000
Product_0031;Whse_S;32;200
Product_1904;Whse_S;32;256000
Product_0387;Whse_S;32;56000
Product_1394;Whse_S;32;33000
Product_1581;Whse_S;32;39000
Product_0979;Whse_S;32;23700
Product_1216;Whse_S;32;21000
Product_1278;Whse_S;32;167000
Product_2042;Whse_J;32;50000
Product_1393;Whse_S;32;92000
Product_1570;Whse_S;32;324500
Product_1356;Whse_J;32;200000
Product_0931;Whse_J;32;145000
Product_0070;Whse_J;32;105000
Product_1356;Whse_C;32;10000
Product_1290;Whse_J;32;164000
Product_1431;Whse_A;32;10000
Product_1281;Whse_C;32;213000
Product_1886;Whse_C;32;2900
Product_1817;Whse_S;32;72500
Product_0070;Whse_S;32;49000
Product_0094;Whse_S;32;3250
Product_0936;Whse_S;32;435000
Product_0064;Whse_J;32;56000
Product_0071;Whse_J;32;27000
Product_1375;Whse_J;32;76000
Product_1149;Whse_J;32;175000
Product_1134;Whse_J;32;83400
Product_1281;Whse_J;32;20000
Product_0065;Whse_J;32;10000
Product_0073;Whse_J;32;2000
Product_1396;Whse_J;32;18000
Product_1450;Whse_S;32;20000
Product_1355;Whse_S;32;88000
Product_1375;Whse_S;32;13000
Product_1502;Whse_S;32;53000
Product_1195;Whse_S;32;327000
Product_1342;Whse_C;32;79000
Product_1135;Whse_J;32;68000
Product_0098;Whse_J;32;120000
Product_1479;Whse_C;32;5000
Product_1242;Whse_S;32;27000
Product_1394;Whse_J;32;106000
Product_1480;Whse_J;32;70000
Product_1245;Whse_C;32;576000
Product_1156;Whse_J;32;130000
Product_0936;Whse_A;32;32500
Product_1163;Whse_J;32;75000
Product_0071;Whse_S;32;5000
Product_1886;Whse_S;32;5000
Product_1479;Whse_S;32;41000
Product_1162;Whse_J;32;120000
Product_0374;Whse_S;32;51000
Product_1403;Whse_C;32;312000
Product_1135;Whse_C;32;6000
Product_1970;Whse_C;32;34000
Product_1397;Whse_J;32;42000
Product_1825;Whse_C;32;30000
Product_1048;Whse_J;32;120000
Product_0031;Whse_A;32;3800
Product_1839;Whse_A;32;1000
Product_1153;Whse_J;32;160000
Product_1356;Whse_S;32;50000
Product_1970;Whse_S;32;129000
Product_0021;Whse_S;32;100000
Product_1245;Whse_S;32;340000
Product_1350;Whse_S;32;163000
Product_0071;Whse_C;32;80000
Product_1350;Whse_C;32;117000
Product_0033;Whse_C;32;13000
Product_0002;Whse_S;32;227500
Product_0387;Whse_C;32;15000
Product_0012;Whse_C;32;4000
Product_1216;Whse_C;32;1000
Product_1439;Whse_J;32;106000
Product_1393;Whse_C;32;74000
Product_1991;Whse_C;32;2200
Product_0424;Whse_A;32;115000
Product_1404;Whse_C;32;9000
Product_1521;Whse_C;32;10000
Product_1435;Whse_A;32;21000
Product_0083;Whse_C;32;66000
Product_1574;Whse_S;32;992000
Product_1431;Whse_C;32;139000
Product_1404;Whse_S;32;14000
Product_0998;Whse_A;32;11200
Product_1312;Whse_S;32;1400
Product_1279;Whse_S;32;2000
Product_1281;Whse_S;32;175000
Product_1567;Whse_S;32;107000
Product_1016;Whse_C;32;2200
Product_0063;Whse_C;32;101000
Product_1159;Whse_J;32;10000
Product_0984;Whse_S;32;17000
Product_1824;Whse_S;32;30000
Product_1480;Whse_S;32;127000
Product_1432;Whse_A;32;37000
Product_1023;Whse_C;32;800
Product_1157;Whse_C;32;150000
Product_1246;Whse_S;32;2000
Product_1521;Whse_S;32;60000
Product_1435;Whse_S;32;11000
Product_1237;Whse_S;32;150000
Product_1839;Whse_S;32;7000
Product_1432;Whse_S;32;81000
Product_1247;Whse_J;32;5000
Product_1450;Whse_C;32;7000
Product_1157;Whse_J;32;290000
Product_1904;Whse_C;32;102000
Product_0933;Whse_J;32;120000
Product_1480;Whse_C;32;416000
Product_1548;Whse_C;32;14100
Product_1152;Whse_J;32;525000
Product_1278;Whse_C;32;287000
Product_1766;Whse_S;32;3000
Product_0980;Whse_S;32;18800
Product_1355;Whse_C;32;27000
Product_1270;Whse_C;32;26000
Product_1407;Whse_J;32;13000
Product_1166;Whse_C;32;280000
Product_1812;Whse_J;32;15000
Product_0998;Whse_S;32;17300
Product_1461;Whse_J;32;20000
Product_1016;Whse_S;32;40900
Product_0063;Whse_S;32;4000
Product_0980;Whse_J;32;300
Product_1387;Whse_S;32;17700
Product_1439;Whse_S;32;10000
Product_1766;Whse_C;32;3000
Product_1047;Whse_C;32;50000
Product_1361;Whse_J;33;390000
Product_1581;Whse_C;33;40000
Product_1570;Whse_C;33;38500
Product_0031;Whse_J;33;63400
Product_1147;Whse_J;33;110000
Product_1312;Whse_J;33;225700
Product_2042;Whse_J;33;120000
Product_0943;Whse_J;33;74000
Product_1823;Whse_C;33;100000
Product_1359;Whse_J;33;7838000
Product_1356;Whse_J;33;475000
Product_1290;Whse_J;33;284000
Product_1432;Whse_C;33;840000
Product_1348;Whse_C;33;32000
Product_1350;Whse_C;33;158000
Product_0980;Whse_S;33;110400
Product_1970;Whse_J;33;291000
Product_0033;Whse_C;33;24000
Product_1393;Whse_S;33;100000
Product_0998;Whse_S;33;14600
Product_1766;Whse_C;33;4000
Product_1222;Whse_J;33;73300
Product_1262;Whse_J;33;259200
Product_1430;Whse_J;33;200400
Product_1248;Whse_J;33;5313000
Product_1264;Whse_J;33;956000
Product_1246;Whse_J;33;108000
Product_0387;Whse_C;33;1000
Product_0033;Whse_S;33;552000
Product_1241;Whse_J;33;972000
Product_0016;Whse_J;33;33600
Product_1378;Whse_J;33;1930400
Product_1382;Whse_J;33;1654300
Product_1453;Whse_J;33;1518100
Product_1274;Whse_J;33;1785000
Product_1360;Whse_J;33;1021000
Product_1904;Whse_J;33;23000
Product_1355;Whse_J;33;183000
Product_1294;Whse_J;33;1556500
Product_1377;Whse_J;33;1092100
Product_1381;Whse_J;33;554800
Product_1452;Whse_J;33;476000
Product_1279;Whse_J;33;34000
Product_1216;Whse_C;33;12000
Product_1250;Whse_J;33;268500
Product_1410;Whse_J;33;196400
Product_1432;Whse_J;33;179000
Product_1470;Whse_J;33;47100
Product_1342;Whse_C;33;398000
Product_1394;Whse_C;33;13000
Product_1316;Whse_J;33;158400
Product_0012;Whse_J;33;57000
Product_1315;Whse_J;33;159000
Product_1451;Whse_J;33;1638000
Product_1152;Whse_J;33;1345000
Product_0083;Whse_S;33;2871000
Product_1198;Whse_J;33;33000
Product_1521;Whse_J;33;182000
Product_1023;Whse_J;33;100100
Product_1469;Whse_J;33;58000
Product_1287;Whse_J;33;1692800
Product_1286;Whse_J;33;1785000
Product_0979;Whse_J;33;75600
Product_0984;Whse_J;33;49100
Product_1480;Whse_J;33;47000
Product_1463;Whse_J;33;177000
Product_1242;Whse_J;33;43000
Product_1380;Whse_J;33;139600
Product_1991;Whse_C;33;300
Product_1839;Whse_J;33;130000
Product_1450;Whse_J;33;126000
Product_1195;Whse_J;33;14000
Product_0981;Whse_J;33;13200
Product_1295;Whse_J;33;2926000
Product_1555;Whse_J;33;148000
Product_0033;Whse_J;33;158000
Product_1403;Whse_J;33;210000
Product_1554;Whse_J;33;352800
Product_1581;Whse_J;33;212000
Product_1393;Whse_J;33;157000
Product_1513;Whse_J;33;50300
Product_1456;Whse_J;33;251050
Product_1299;Whse_A;33;88100
Product_0979;Whse_A;33;165400
Product_1278;Whse_C;33;768000
Product_1403;Whse_C;33;370000
Product_1264;Whse_C;33;204000
Product_1341;Whse_C;33;573000
Product_1466;Whse_C;33;23000
Product_1263;Whse_C;33;178000
Product_0936;Whse_J;33;217500
Product_1991;Whse_J;33;34400
Product_1216;Whse_J;33;131000
Product_1387;Whse_J;33;98900
Product_1267;Whse_J;33;328000
Product_1512;Whse_J;33;224500
Product_1158;Whse_J;33;149000
Product_1159;Whse_J;33;310000
Product_1388;Whse_J;33;9800
Product_1496;Whse_J;33;15300
Product_1493;Whse_J;33;85250
Product_1375;Whse_J;33;169000
Product_1233;Whse_J;33;238000
Product_1134;Whse_J;33;48300
Product_1418;Whse_J;33;103400
Product_1465;Whse_J;33;100000
Product_1520;Whse_J;33;196000
Product_1269;Whse_J;33;216000
Product_1787;Whse_J;33;62500
Product_0065;Whse_J;33;22000
Product_0073;Whse_J;33;3000
Product_0085;Whse_J;33;37000
Product_1350;Whse_J;33;914000
Product_1886;Whse_J;33;317300
Product_1556;Whse_J;33;126000
Product_1458;Whse_J;33;80000
Product_1431;Whse_A;33;18000
Product_1264;Whse_A;33;39000
Product_0980;Whse_A;33;58200
Product_1521;Whse_A;33;52000
Product_1496;Whse_A;33;200050
Product_1548;Whse_A;33;24800
Product_1470;Whse_A;33;151700
Product_1410;Whse_A;33;68700
Product_1016;Whse_J;33;599100
Product_1150;Whse_J;33;385000
Product_1270;Whse_J;33;42000
Product_1224;Whse_J;33;93000
Product_1825;Whse_J;33;57500
Product_0063;Whse_J;33;71000
Product_0070;Whse_J;33;54000
Product_1812;Whse_J;33;35000
Product_0980;Whse_J;33;12300
Product_1526;Whse_J;33;202000
Product_1839;Whse_S;33;6000
Product_1825;Whse_S;33;450000
Product_1279;Whse_S;33;8000
Product_0979;Whse_S;33;29200
Product_1450;Whse_S;33;39000
Product_1904;Whse_S;33;333000
Product_1341;Whse_S;33;2258000
Product_1431;Whse_S;33;569000
Product_1574;Whse_S;33;442500
Product_1567;Whse_S;33;462500
Product_0021;Whse_J;33;37500
Product_1342;Whse_S;33;1152000
Product_1570;Whse_S;33;383000
Product_1166;Whse_C;33;190000
Product_0002;Whse_S;33;78000
Product_0064;Whse_J;33;108000
Product_0071;Whse_J;33;61000
Product_0083;Whse_J;33;191000
Product_1312;Whse_S;33;1100
Product_1479;Whse_J;33;127000
Product_1570;Whse_J;33;749500
Product_1278;Whse_J;33;94000
Product_1450;Whse_C;33;9000
Product_0374;Whse_S;33;85000
Product_0021;Whse_S;33;117000
Product_1479;Whse_S;33;89000
Product_1465;Whse_S;33;23000
Product_1466;Whse_S;33;35000
Product_1224;Whse_S;33;6000
Product_0984;Whse_A;33;23500
Product_1018;Whse_J;33;91000
Product_0981;Whse_A;33;61800
Product_0998;Whse_A;33;2000
Product_1825;Whse_A;33;47500
Product_1241;Whse_C;33;116000
Product_0936;Whse_S;33;155000
Product_0071;Whse_S;33;50000
Product_0998;Whse_J;33;1900
Product_1461;Whse_J;33;338000
Product_1135;Whse_J;33;97000
Product_1247;Whse_J;33;57000
Product_1823;Whse_J;33;40000
Product_0066;Whse_J;33;249000
Product_1469;Whse_A;33;10900
Product_1388;Whse_A;33;98700
Product_1513;Whse_A;33;176200
Product_0031;Whse_A;33;12800
Product_1432;Whse_S;33;1623000
Product_1521;Whse_S;33;35000
Product_1195;Whse_S;33;16000
Product_1157;Whse_J;33;390000
Product_1241;Whse_S;33;385000
Product_1149;Whse_J;33;155000
Product_0933;Whse_J;33;135000
